lon,lat,elevation,when,som,moisture,temp
142.1273733,-36.74749964,423.56,01-Apr-22,2.885,29.07,71.25
142.1272129,-36.74737128,423.56,01-Apr-22,2.38,26.75,72.95
142.1270356,-36.74725627,423.56,01-Apr-22,2.68,26.05,70.98
142.1268127,-36.74718572,423.23,01-Apr-22,2.615,28.25,70.8
142.1266942,-36.7470284,423.56,01-Apr-22,2.675,29.57,70.25
142.1267046,-36.74684656,423.88,01-Apr-22,2.555,28.9,70.93
142.1267037,-36.74666366,423.88,01-Apr-22,2.375,26.95,70.58
142.1267024,-36.74648026,423.88,01-Apr-22,2.29,26.05,71.4
142.1267011,-36.74629696,424.21,01-Apr-22,2.095,28.73,70.75
142.1267023,-36.74611364,424.54,01-Apr-22,2.295,28.38,70.53
142.1266986,-36.74593026,424.54,01-Apr-22,2.54,30.5,70.38
142.1266998,-36.74574674,424.54,01-Apr-22,2.275,25.62,72.38
142.1266986,-36.74556324,424.54,01-Apr-22,2.285,27.68,71.78
142.1266974,-36.74537954,424.54,01-Apr-22,2.44,26.9,72.53
142.1266934,-36.74519616,424.87,01-Apr-22,2.39,27.05,72.63
142.1266949,-36.74501294,424.87,01-Apr-22,2.495,30.58,72.53
142.126691,-36.74482976,425.2,01-Apr-22,2.46,30.1,71.98
142.1266896,-36.74464616,425.2,01-Apr-22,2.63,30.15,72.1
142.1266908,-36.74446304,425.52,01-Apr-22,2.715,31.18,71.33
142.1266895,-36.74427984,425.52,01-Apr-22,2.59,31.9,71.43
142.126686,-36.74409646,425.85,01-Apr-22,2.64,29.73,71.15
142.1266847,-36.74391306,426.18,01-Apr-22,2.635,29.7,71.58
142.1266832,-36.74373026,426.84,01-Apr-22,2.68,30.73,70.58
142.1266851,-36.74354749,428.15,01-Apr-22,2.77,32.95,70.8
142.1266748,-36.74336599,430.12,01-Apr-22,2.885,32.73,70.45
142.126682,-36.74318504,431.76,01-Apr-22,2.61,29.57,72.88
142.1266782,-36.74300396,433.07,01-Apr-22,2.76,35.15,71.38
142.1266795,-36.74282264,434.71,01-Apr-22,2.725,33.52,71.83
142.1266758,-36.74264146,436.02,01-Apr-22,2.685,32.02,71.6
142.1266915,-36.74245884,437.34,01-Apr-22,2.835,34.05,70.9
142.1266498,-36.74227924,437.99,01-Apr-22,2.72,35.33,71.33
142.1265571,-36.74211222,437.99,01-Apr-22,2.845,27.57,71.28
142.1264254,-36.74196312,437.99,01-Apr-22,2.915,20.43,74.15
142.1262964,-36.74181152,437.99,01-Apr-22,3.325,27.15,71.85
142.1261672,-36.74166052,437.99,01-Apr-22,3.29,29.48,71.55
142.1260378,-36.74150912,437.99,01-Apr-22,2.92,26.6,73.38
142.1259085,-36.74135802,437.66,01-Apr-22,3.16,32.33,70.0
142.1257793,-36.74120682,437.66,01-Apr-22,3.05,32.77,71.08
142.1256501,-36.74105552,437.66,01-Apr-22,3.0,33.2,70.68
142.1255205,-36.74090412,436.68,01-Apr-22,2.925,33.85,69.78
142.1253911,-36.74075242,436.68,01-Apr-22,2.935,32.27,69.95
142.1252614,-36.74060102,436.02,01-Apr-22,3.08,29.85,70.25
142.1251319,-36.74044952,435.37,01-Apr-22,3.01,32.27,69.63
142.1250046,-36.74029662,435.04,01-Apr-22,3.02,34.1,69.15
142.124873,-36.74014632,434.71,01-Apr-22,2.78,29.6,69.63
142.1247433,-36.73999492,434.38,01-Apr-22,2.945,29.6,67.33
142.1246142,-36.73984342,433.73,01-Apr-22,2.855,28.07,68.6
142.1244847,-36.73969202,433.73,01-Apr-22,2.625,28.35,69.58
142.1243553,-36.73954082,433.07,01-Apr-22,2.875,33.45,69.38
142.1242282,-36.73938832,433.4,01-Apr-22,2.51,27.32,71.58
142.1240971,-36.73923852,433.07,01-Apr-22,2.805,35.95,70.85
142.1239703,-36.73908652,433.07,01-Apr-22,2.485,30.55,71.7
142.1238392,-36.73893672,433.4,01-Apr-22,2.595,32.17,71.75
142.1237102,-36.73878602,433.73,01-Apr-22,2.735,33.65,71.7
142.1235815,-36.73863532,434.06,01-Apr-22,2.425,30.43,72.98
142.1234528,-36.73848492,434.38,01-Apr-22,2.595,34.0,72.15
142.1233262,-36.73833272,435.37,01-Apr-22,2.825,34.52,71.95
142.1232032,-36.73819262,435.7,01-Apr-22,2.385,30.4,72.48
142.1230865,-36.73805342,436.02,01-Apr-22,2.74,29.68,72.75
142.1229723,-36.73790969,436.02,01-Apr-22,2.43,33.95,72.75
142.1227752,-36.73783946,436.02,01-Apr-22,2.44,31.55,71.63
142.1226181,-36.73770139,436.35,01-Apr-22,2.75,32.55,70.0
142.1226774,-36.73752674,436.35,01-Apr-22,2.68,38.38,70.2
142.1230471,-36.73796385,436.02,01-Apr-22,2.47,38.85,63.25
142.1228623,-36.73788061,436.02,01-Apr-22,2.5,34.55,62.98
142.1227071,-36.73774505,436.02,01-Apr-22,2.55,42.02,61.4
142.1227588,-36.73757108,436.35,01-Apr-22,2.53,37.8,63.45
142.122943,-36.73749503,436.68,01-Apr-22,2.255,42.3,64.53
142.123133,-36.73741724,436.68,01-Apr-22,2.24,38.6,64.1
142.1233269,-36.73734364,437.01,01-Apr-22,1.83,40.5,64.65
142.1235211,-36.73726994,437.34,01-Apr-22,1.97,40.98,64.5
142.1237152,-36.73719574,437.66,01-Apr-22,2.375,43.8,64.0
142.123915,-36.73712004,438.32,01-Apr-22,2.355,43.27,64.38
142.1241148,-36.73704384,438.65,01-Apr-22,2.215,40.25,65.0
142.1243148,-36.73696774,439.3,01-Apr-22,2.29,42.58,64.58
142.1245147,-36.73689174,439.96,01-Apr-22,2.365,43.83,64.43
142.1247288,-36.73681024,440.29,01-Apr-22,2.4,41.08,64.68
142.1249793,-36.73671654,441.27,01-Apr-22,2.375,42.58,64.18
142.1252281,-36.73662034,441.93,01-Apr-22,2.33,43.63,63.48
142.125478,-36.73652514,442.59,01-Apr-22,2.345,42.75,63.9
142.1257279,-36.73642994,442.91,01-Apr-22,2.56,44.25,63.6
142.1259792,-36.73633674,442.91,01-Apr-22,2.5,43.67,63.98
142.1262293,-36.73624164,442.91,01-Apr-22,2.41,43.85,64.4
142.1264794,-36.73614634,442.91,01-Apr-22,2.43,43.4,63.65
142.1267283,-36.73604944,443.57,01-Apr-22,2.37,43.08,62.98
142.1269799,-36.73595584,442.91,01-Apr-22,2.35,45.73,63.28
142.1272291,-36.73585874,442.59,01-Apr-22,2.3,45.52,63.25
142.1274796,-36.73576344,442.59,01-Apr-22,2.36,45.48,63.03
142.1277297,-36.73566844,442.59,01-Apr-22,2.28,45.52,62.85
142.1279798,-36.73557314,442.59,01-Apr-22,2.295,43.88,63.25
142.1282301,-36.73547794,442.59,01-Apr-22,2.285,42.35,63.08
142.1284801,-36.73538284,442.91,01-Apr-22,2.25,43.85,63.0
142.1287302,-36.73528764,442.91,01-Apr-22,2.21,42.58,62.98
142.1289804,-36.73519234,442.91,01-Apr-22,2.355,43.2,63.08
142.1292307,-36.73509714,442.91,01-Apr-22,2.495,42.5,63.23
142.1294812,-36.73500174,442.91,01-Apr-22,2.475,43.33,63.95
142.1297317,-36.73490644,442.59,01-Apr-22,2.325,40.92,64.38
142.1299836,-36.73481284,442.26,01-Apr-22,2.235,38.63,64.55
142.1302333,-36.73471544,441.27,01-Apr-22,2.415,40.75,64.13
142.1304653,-36.73462714,440.62,01-Apr-22,2.39,41.4,64.55
142.1306512,-36.73455644,439.3,01-Apr-22,2.52,39.15,64.75
142.1308458,-36.73444611,437.99,01-Apr-22,2.45,41.23,63.38
142.1310584,-36.73452394,437.01,01-Apr-22,2.29,42.23,61.58
142.1310379,-36.73468982,436.35,01-Apr-22,2.445,38.73,63.38
142.1310746,-36.73485604,435.7,01-Apr-22,2.045,34.2,64.05
142.1311932,-36.73499618,434.38,01-Apr-22,2.095,33.95,64.73
142.1313823,-36.73506984,433.07,01-Apr-22,2.38,40.23,63.6
142.1315815,-36.73503614,431.76,01-Apr-22,2.515,39.65,62.98
142.1317651,-36.73496434,430.45,01-Apr-22,2.34,35.5,63.2
142.1319549,-36.73490374,429.13,01-Apr-22,2.595,37.1,63.15
142.1347283,-36.74345796,416.01,01-Apr-22,2.105,34.05,67.53
142.1345444,-36.74352796,416.01,01-Apr-22,2.165,36.45,68.93
142.1343592,-36.74359626,416.01,01-Apr-22,2.095,36.15,70.65
142.1341714,-36.74366073,416.01,01-Apr-22,2.05,35.85,72.45
142.1339938,-36.74373696,416.34,01-Apr-22,2.13,32.63,73.53
142.1338101,-36.74380766,416.67,01-Apr-22,2.31,31.85,75.83
142.1336187,-36.74387806,418.31,01-Apr-22,2.54,29.23,74.35
142.1334255,-36.74395386,419.95,01-Apr-22,2.8,27.3,73.33
142.1332309,-36.74402556,421.59,01-Apr-22,2.68,25.82,73.33
142.1330374,-36.74409926,422.57,01-Apr-22,2.92,28.68,74.0
142.1328441,-36.74417506,423.23,01-Apr-22,2.875,27.13,73.33
142.1326328,-36.74425546,423.56,01-Apr-22,2.66,26.6,74.45
142.13241,-36.74434016,423.88,01-Apr-22,2.59,30.8,75.23
142.132186,-36.74442336,423.88,01-Apr-22,2.635,30.1,73.73
142.1319628,-36.74450806,424.21,01-Apr-22,2.775,29.78,75.4
142.131741,-36.74459476,424.54,01-Apr-22,2.6,30.8,75.15
142.1315169,-36.74467776,424.54,01-Apr-22,2.815,32.83,74.58
142.1312939,-36.74476266,424.87,01-Apr-22,2.59,26.57,75.28
142.131071,-36.74484756,425.52,01-Apr-22,2.79,29.32,74.63
142.1308493,-36.74493416,426.18,01-Apr-22,2.89,28.35,74.88
142.1306257,-36.74501696,427.49,01-Apr-22,2.825,27.35,74.9
142.1304036,-36.74510156,429.13,01-Apr-22,2.775,24.73,72.73
142.1301829,-36.74518776,430.45,01-Apr-22,2.995,28.5,72.73
142.1299604,-36.74527016,431.76,01-Apr-22,2.82,28.07,74.2
142.1297402,-36.74535636,432.74,01-Apr-22,3.05,29.18,73.85
142.1295172,-36.74543886,433.73,01-Apr-22,3.05,25.95,76.15
142.1292959,-36.74552526,434.38,01-Apr-22,2.89,25.4,75.43
142.1290731,-36.74561006,434.38,01-Apr-22,2.91,22.55,75.43
142.12885,-36.74569496,433.4,01-Apr-22,3.065,30.85,72.5
142.1286262,-36.74578016,431.43,01-Apr-22,2.88,30.45,74.48
142.1284021,-36.74586526,429.79,01-Apr-22,2.945,32.48,75.85
142.1281781,-36.74595066,427.82,01-Apr-22,2.725,27.9,76.33
142.1279541,-36.74603586,426.18,01-Apr-22,2.75,30.28,75.65
142.1277303,-36.74612116,425.2,01-Apr-22,2.51,29.5,75.4
142.1275067,-36.74620626,424.87,01-Apr-22,2.365,26.65,77.53
142.1272833,-36.74629116,424.54,01-Apr-22,2.43,31.25,77.5
142.1270592,-36.74637426,424.21,01-Apr-22,2.41,31.95,77.15
142.1268372,-36.74646116,423.88,01-Apr-22,2.215,31.43,79.73
142.1265875,-36.74651965,423.56,01-Apr-22,2.35,31.5,80.13
142.1266422,-36.74682783,423.88,01-Apr-22,2.35,31.5,77.43
142.1268326,-36.74670212,424.21,01-Apr-22,2.375,32.15,73.73
142.1270562,-36.74661914,424.54,01-Apr-22,2.355,29.0,76.3
142.1272787,-36.74653434,424.87,01-Apr-22,2.495,33.92,75.55
142.1275025,-36.74645124,425.2,01-Apr-22,2.475,32.27,77.98
142.1277251,-36.74636654,425.85,01-Apr-22,2.53,32.27,77.53
142.1279463,-36.74627994,427.49,01-Apr-22,2.48,30.95,76.6
142.1281682,-36.74619574,429.13,01-Apr-22,2.66,29.63,76.23
142.1283893,-36.74611154,431.43,01-Apr-22,2.945,34.67,76.45
142.12861,-36.74602754,432.74,01-Apr-22,3.09,33.5,77.03
142.1288308,-36.74594344,433.4,01-Apr-22,2.97,34.08,77.75
142.1290536,-36.74586094,433.73,01-Apr-22,3.22,34.0,78.85
142.1292754,-36.74577434,433.07,01-Apr-22,3.025,28.85,79.35
142.1294988,-36.74568954,432.09,01-Apr-22,2.85,26.35,77.93
142.1297217,-36.74560424,431.1,01-Apr-22,3.115,34.95,76.85
142.1299451,-36.74551934,429.79,01-Apr-22,3.095,33.65,78.55
142.1301686,-36.74543444,428.15,01-Apr-22,2.96,31.75,80.18
142.130407,-36.74536853,426.84,01-Apr-22,2.495,21.82,79.83
142.1305411,-36.74518702,426.18,01-Apr-22,2.645,21.68,76.93
142.1307805,-36.74518542,425.52,01-Apr-22,3.19,18.6,73.35
142.1308949,-36.74535037,425.52,01-Apr-22,3.215,24.02,75.88
142.1307368,-36.74547875,425.52,01-Apr-22,3.04,23.75,74.53
142.1307293,-36.74568101,425.52,01-Apr-22,2.875,22.8,75.08
142.130511,-36.74577728,426.51,01-Apr-22,3.0,25.02,72.95
142.1303174,-36.74565943,427.17,01-Apr-22,2.86,22.43,69.95
142.1303741,-36.74549098,426.84,01-Apr-22,2.885,14.75,69.6
142.1304422,-36.74531851,426.51,01-Apr-22,2.25,30.4,72.1
142.1307156,-36.74523314,425.52,01-Apr-22,3.07,19.8,70.88
142.130913,-36.74515054,425.2,01-Apr-22,2.65,29.7,72.4
142.1311255,-36.74507244,424.87,01-Apr-22,2.69,31.05,71.38
142.1313364,-36.74498994,424.54,01-Apr-22,2.87,31.93,74.15
142.1315482,-36.74490934,424.21,01-Apr-22,2.795,33.1,75.0
142.13176,-36.74482874,423.88,01-Apr-22,2.705,32.2,73.38
142.131973,-36.74475004,423.88,01-Apr-22,2.675,30.63,74.93
142.1321838,-36.74466744,423.56,01-Apr-22,2.8,33.38,74.9
142.1323956,-36.74458684,423.56,01-Apr-22,2.825,31.52,76.0
142.1326075,-36.74450624,423.23,01-Apr-22,2.665,32.7,76.6
142.1328195,-36.74442564,422.24,01-Apr-22,2.66,31.43,76.05
142.1330318,-36.74434484,420.93,01-Apr-22,3.055,29.85,75.33
142.1332456,-36.74426574,418.31,01-Apr-22,2.665,29.2,74.83
142.1334573,-36.74418304,416.67,01-Apr-22,2.51,30.35,77.0
142.1336708,-36.74410404,416.34,01-Apr-22,2.33,29.63,78.05
142.1338655,-36.74400638,416.01,01-Apr-22,2.175,31.82,79.08
142.1340681,-36.74393831,416.34,01-Apr-22,1.84,33.77,78.2
142.1342839,-36.74386804,416.01,01-Apr-22,1.86,32.05,78.73
142.1344958,-36.74378744,416.01,01-Apr-22,1.83,33.58,80.23
142.134708,-36.74370694,416.01,01-Apr-22,1.93,35.75,79.58
142.1349711,-36.74365735,416.01,01-Apr-22,2.025,35.5,82.05
142.1331336,-36.74455096,422.24,01-Apr-22,2.675,27.63,75.58
142.1329225,-36.74463136,422.9,01-Apr-22,2.425,28.18,75.45
142.1327099,-36.74471006,422.9,01-Apr-22,2.485,28.43,75.2
142.132499,-36.74479256,423.23,01-Apr-22,2.49,29.32,74.98
142.1322818,-36.74487516,423.56,01-Apr-22,2.65,28.48,74.33
142.1320633,-36.74495606,423.56,01-Apr-22,2.52,28.0,75.28
142.131847,-36.74504066,424.21,01-Apr-22,2.64,29.13,76.05
142.1316296,-36.74512346,424.54,01-Apr-22,2.66,28.82,76.15
142.1314122,-36.74520616,424.54,01-Apr-22,2.875,29.85,75.15
142.1311947,-36.74528876,424.87,01-Apr-22,2.645,32.55,77.18
142.1309604,-36.74535223,425.2,01-Apr-22,2.42,31.05,77.88
142.1308034,-36.74549786,425.2,01-Apr-22,2.665,32.83,76.25
142.1307339,-36.74570306,425.52,01-Apr-22,2.945,20.77,73.28
142.1304956,-36.74577225,426.51,01-Apr-22,2.995,24.5,71.55
142.1303011,-36.74559733,428.15,01-Apr-22,2.615,29.75,72.75
142.1301108,-36.74570348,429.46,01-Apr-22,2.585,25.1,71.8
142.129899,-36.74577946,430.45,01-Apr-22,2.61,27.57,71.08
142.1296859,-36.74586296,431.43,01-Apr-22,2.93,28.93,71.03
142.1294693,-36.74594536,432.09,01-Apr-22,2.93,26.25,72.73
142.1292525,-36.74602796,432.41,01-Apr-22,3.025,24.18,73.6
142.1290352,-36.74611056,432.41,01-Apr-22,2.91,26.52,74.65
142.1288174,-36.74619356,431.43,01-Apr-22,3.105,29.48,74.45
142.1285981,-36.74627476,429.46,01-Apr-22,3.01,29.68,74.98
142.1283806,-36.74635976,427.49,01-Apr-22,2.78,26.98,75.08
142.1281621,-36.74644296,425.85,01-Apr-22,2.555,29.8,75.0
142.1279427,-36.74652406,425.2,01-Apr-22,2.485,27.5,75.63
142.1277259,-36.74660876,424.87,01-Apr-22,2.57,30.28,75.33
142.1275081,-36.74669176,424.54,01-Apr-22,2.685,29.9,75.83
142.1272903,-36.74677446,424.54,01-Apr-22,2.54,31.18,77.2
142.1270716,-36.74685556,424.21,01-Apr-22,2.44,30.93,76.85
142.1268539,-36.74693856,423.56,01-Apr-22,2.43,31.8,79.83
142.1266092,-36.74699445,422.57,01-Apr-22,2.45,30.63,81.95
142.1264617,-36.7471879,422.24,01-Apr-22,2.45,30.63,79.3
142.1266896,-36.74727918,423.23,01-Apr-22,2.45,30.63,75.35
142.126887,-36.74716974,423.88,01-Apr-22,2.6,28.45,72.53
142.1271039,-36.74708694,424.21,01-Apr-22,2.495,31.43,73.13
142.1273212,-36.74700414,424.54,01-Apr-22,2.275,31.27,74.85
142.1275386,-36.74692134,424.54,01-Apr-22,2.44,33.3,75.9
142.127756,-36.74683854,424.87,01-Apr-22,2.48,32.38,76.45
142.1279745,-36.74675774,425.52,01-Apr-22,2.54,31.98,77.43
142.1281907,-36.74667334,426.51,01-Apr-22,2.515,31.77,79.23
142.1284072,-36.74659084,428.81,01-Apr-22,2.58,29.65,78.05
142.1286233,-36.74650844,430.77,01-Apr-22,2.77,27.65,78.2
142.1288413,-36.74642784,431.1,01-Apr-22,2.74,25.18,75.25
142.1290577,-36.74634324,431.1,01-Apr-22,2.7,25.93,74.6
142.1292752,-36.74626034,430.77,01-Apr-22,2.7,26.67,75.05
142.1294932,-36.74617754,429.46,01-Apr-22,2.825,29.25,75.13
142.1297111,-36.74609474,428.81,01-Apr-22,2.95,30.7,75.43
142.129929,-36.74601174,427.49,01-Apr-22,3.04,30.4,76.55
142.1301472,-36.74592874,426.18,01-Apr-22,2.54,27.77,76.75
142.1303653,-36.74584574,425.52,01-Apr-22,2.39,26.2,77.55
142.1305841,-36.74576464,425.2,01-Apr-22,2.52,28.52,74.48
142.130801,-36.74567984,424.87,01-Apr-22,2.53,27.97,75.48
142.1310188,-36.74559694,424.21,01-Apr-22,2.525,30.95,76.03
142.1312367,-36.74551414,424.21,01-Apr-22,2.505,33.13,75.68
142.1314553,-36.74543304,423.88,01-Apr-22,2.7,33.13,76.3
142.1316732,-36.74535034,423.23,01-Apr-22,2.415,29.95,76.55
142.1318899,-36.74526544,422.9,01-Apr-22,2.585,32.55,76.38
142.1321077,-36.74518264,422.24,01-Apr-22,2.59,30.52,75.73
142.1323255,-36.74509974,421.92,01-Apr-22,2.65,28.13,75.83
142.1325433,-36.74501684,421.26,01-Apr-22,2.665,28.8,74.58
142.1327619,-36.74493594,421.59,01-Apr-22,2.5,29.85,75.58
142.1329797,-36.74485314,421.92,01-Apr-22,2.44,28.1,77.68
142.1322757,-36.74536356,420.93,01-Apr-22,2.285,27.07,73.33
142.1320701,-36.74544196,422.24,01-Apr-22,2.48,25.62,73.6
142.1318634,-36.74551826,423.23,01-Apr-22,2.91,27.9,73.93
142.1316549,-36.74559756,423.56,01-Apr-22,2.785,28.43,73.55
142.1314433,-36.74567806,423.88,01-Apr-22,2.61,31.57,73.35
142.1312325,-36.74576056,424.21,01-Apr-22,2.495,27.63,74.68
142.1310206,-36.74584106,424.54,01-Apr-22,2.76,28.6,74.88
142.1308089,-36.74592176,425.2,01-Apr-22,2.785,30.13,74.93
142.1305961,-36.74600056,425.52,01-Apr-22,2.56,29.23,75.88
142.1303855,-36.74608286,425.85,01-Apr-22,2.62,26.82,75.53
142.1301738,-36.74616346,426.51,01-Apr-22,2.64,27.47,74.4
142.1299621,-36.74624406,427.49,01-Apr-22,2.685,30.63,74.45
142.1297504,-36.74632456,428.15,01-Apr-22,2.635,23.98,74.53
142.1295387,-36.74640516,428.81,01-Apr-22,2.835,25.85,73.68
142.1293269,-36.74648586,429.13,01-Apr-22,3.025,23.23,73.78
142.129115,-36.74656646,429.46,01-Apr-22,2.745,24.52,73.7
142.1289026,-36.74664716,429.13,01-Apr-22,2.57,24.0,74.28
142.1286889,-36.74672626,427.17,01-Apr-22,2.705,23.15,74.18
142.1284769,-36.74680926,425.52,01-Apr-22,2.69,25.82,73.05
142.1282642,-36.74689006,424.87,01-Apr-22,2.585,27.5,74.0
142.128051,-36.74696906,424.54,01-Apr-22,2.63,29.43,73.95
142.1278401,-36.74705156,424.54,01-Apr-22,2.51,30.18,74.63
142.1276282,-36.74713216,424.21,01-Apr-22,2.315,32.38,78.55
142.127416,-36.74721276,423.88,01-Apr-22,2.21,29.93,80.48
142.1272029,-36.74729176,423.23,01-Apr-22,2.405,31.1,78.28
142.1273551,-36.74747754,423.88,01-Apr-22,2.65,26.45,75.63
142.1275674,-36.74739874,424.21,01-Apr-22,2.375,27.23,73.88
142.127778,-36.74731634,424.21,01-Apr-22,2.555,30.3,76.6
142.1279897,-36.74723574,424.21,01-Apr-22,2.39,30.77,77.18
142.1282015,-36.74715524,424.87,01-Apr-22,2.505,31.88,79.0
142.1284132,-36.74707464,425.52,01-Apr-22,2.605,30.52,79.68
142.1286244,-36.74699414,426.51,01-Apr-22,2.685,29.2,79.3
142.1288406,-36.74691194,426.84,01-Apr-22,2.81,24.52,78.08
142.1290581,-36.74682914,427.17,01-Apr-22,2.92,27.17,77.35
142.1292769,-36.74674834,426.51,01-Apr-22,2.725,25.93,74.98
142.1294935,-36.74666354,426.18,01-Apr-22,2.66,26.73,74.9
142.1297123,-36.74658264,425.85,01-Apr-22,2.665,29.75,75.35
142.1299287,-36.74649794,425.52,01-Apr-22,2.54,28.25,76.35
142.130146,-36.74641514,425.2,01-Apr-22,2.695,31.68,76.03
142.1303635,-36.74633244,425.2,01-Apr-22,2.7,30.8,76.63
142.1305808,-36.74624984,424.87,01-Apr-22,2.49,31.73,77.75
142.1307983,-36.74616704,424.21,01-Apr-22,2.675,32.25,78.03
142.1310168,-36.74608604,423.88,01-Apr-22,2.455,33.88,79.13
142.1312343,-36.74600344,423.56,01-Apr-22,2.605,30.7,78.18
142.131451,-36.74591874,422.57,01-Apr-22,2.675,31.65,77.03
142.1316686,-36.74583564,421.92,01-Apr-22,2.565,30.55,77.88
142.1318865,-36.74575284,420.28,01-Apr-22,2.53,30.3,78.73
142.1321882,-36.7452878,421.92,01-Apr-22,2.45,32.13,76.93
142.1305554,-36.74650426,424.21,01-Apr-22,2.735,30.55,72.1
142.130366,-36.74657636,424.21,01-Apr-22,2.79,28.88,72.28
142.1301751,-36.74664666,424.21,01-Apr-22,2.715,29.18,72.08
142.1299863,-36.74672096,423.88,01-Apr-22,2.63,29.28,74.3
142.1297953,-36.74679136,423.88,01-Apr-22,2.56,26.23,74.43
142.1296064,-36.74686536,424.21,01-Apr-22,2.56,24.6,74.25
142.1294166,-36.74693776,424.54,01-Apr-22,2.585,26.62,76.08
142.1292266,-36.74700986,424.87,01-Apr-22,2.85,27.75,76.45
142.1290368,-36.74708226,424.87,01-Apr-22,2.95,24.9,76.85
142.1269281,-36.74618124,424.54,01-Apr-22,2.39,31.02,72.68
142.127134,-36.74610304,424.87,01-Apr-22,2.47,31.08,73.08
142.1273411,-36.74602664,425.52,01-Apr-22,2.505,31.2,75.18
142.127547,-36.74594824,426.18,01-Apr-22,2.25,31.08,75.3
142.1277516,-36.74586804,427.49,01-Apr-22,2.555,31.08,76.23
