lon,lat,elevation,when,som,moisture,temp
142.135355,-36.74293455,416.01,01-Apr-22,2.2,35.75,83.05
142.1308715,-36.73444333,437.99,01-Apr-22,2.445,42.3,62.35
142.1225994,-36.73763674,436.35,01-Apr-22,2.505,35.65,70.68
142.1276042,-36.74768054,423.23,01-Apr-22,2.91,31.13,70.85
