elevation,som,moisture,temp,B01,B02,B03,B04,B05,B06,B07,B08,B09,B11,B12,B8A
0.01183219792040191,0.44480519480519476,0.5978395061728395,0.3882104274307183,0.833333333333333,0.7555178268251272,0.8213166144200625,0.7976391231028668,0.7692307692307694,0.7000000000000002,0.6363636363636365,0.6533957845433256,1.0,0.8235294117647058,0.7647058823529413,0.75
0.01183219792040191,0.3441558441558441,0.6348765432098765,0.3553311413809297,0.833333333333333,0.7572156196943971,0.8009404388714734,0.7959527824620574,0.7692307692307694,0.7000000000000002,0.6363636363636365,0.6252927400468384,1.0,0.8235294117647058,0.7647058823529413,0.75
0.01183219792040191,0.4285714285714286,0.6719135802469137,0.30953499295443865,0.9166666666666661,0.7699490662139217,0.7985893416927898,0.8066329398538505,0.6923076923076923,0.7000000000000002,0.6363636363636365,0.6622950819672131,1.0,0.8823529411764708,0.7647058823529413,0.6666666666666665
0.01183219792040191,0.2987012987012987,0.584567901234568,0.3534523250352277,0.9166666666666661,0.7325976230899829,0.7421630094043887,0.7762788083192804,0.6923076923076923,0.7000000000000002,0.6363636363636365,0.5995316159250585,1.0,0.8823529411764708,0.7647058823529413,0.6666666666666665
0.023664395840802044,0.2824675324675323,0.6450617283950616,0.38750587130107994,0.9166666666666661,0.6731748726655347,0.7123824451410659,0.7442383361439011,0.6923076923076923,0.7000000000000002,0.6363636363636365,0.5985948477751757,1.0,0.8823529411764708,0.7647058823529413,0.6666666666666665
0.023664395840802044,0.2597402597402598,0.6194444444444444,0.40582433067167667,0.9166666666666661,0.664685908319185,0.7202194357366771,0.7346824058459809,0.7692307692307694,0.8000000000000003,0.7272727272727273,0.5747072599531615,1.0,0.8823529411764708,0.8235294117647061,0.75
0.01183219792040191,0.1428571428571428,0.5601851851851852,0.45279473931423175,0.9166666666666661,0.7427843803056027,0.817398119122257,0.8358628442945475,0.7692307692307694,0.8000000000000003,0.7272727272727273,0.6637002341920375,1.0,0.8823529411764708,0.8235294117647061,0.75
0.01183219792040191,0.14935064935064934,0.49135802469135803,0.47087834664161576,0.833333333333333,0.8174872665534803,0.9145768025078367,0.881956155143339,0.8461538461538463,0.9000000000000004,0.8181818181818181,0.7292740046838408,1.0,0.9411764705882353,0.8823529411764706,0.833333333333333
0.01183219792040191,0.12337662337662336,0.5824074074074076,0.48144668858619033,0.833333333333333,0.8565365025466891,0.9130094043887145,0.9286115795390668,0.8461538461538463,0.9000000000000004,0.8181818181818181,0.7953161592505855,1.0,0.9411764705882353,0.8823529411764706,0.833333333333333
0.01183219792040191,0.14610389610389607,0.6256172839506174,0.506106153123532,0.75,0.8471986417657045,0.8863636363636365,0.9269252388982574,0.8461538461538463,0.9000000000000004,0.8181818181818181,0.7807962529274004,1.0,0.9411764705882353,0.8823529411764706,0.833333333333333
0.01183219792040191,0.1915584415584417,0.6688271604938273,0.536636918741193,0.75,0.7792869269949065,0.8017241379310345,0.8341765036537381,0.8461538461538463,0.9000000000000004,0.8181818181818181,0.703512880562061,1.0,0.9411764705882353,0.8823529411764706,0.833333333333333
0.01183219792040191,0.1883116883116882,0.6425925925925925,0.5913574448097696,0.583333333333333,0.766553480475382,0.8338557993730407,0.8527262507026419,0.8461538461538463,0.9000000000000004,0.8181818181818181,0.7222482435597191,1.0,0.8823529411764708,0.8823529411764706,0.833333333333333
0.01183219792040191,0.081168831168831,0.46759259259259267,0.5976984499765146,0.75,0.8455008488964346,0.9200626959247649,0.9235525576166386,0.8461538461538463,0.8000000000000003,0.7272727272727273,0.7686182669789228,1.0,0.8823529411764708,0.8235294117647061,0.833333333333333
0.01183219792040191,0.11688311688311681,0.5669753086419753,0.5988727101925784,0.6666666666666661,0.7699490662139217,0.8322884012539185,0.8499156829679595,0.7692307692307694,0.8000000000000003,0.7272727272727273,0.7011709601873537,1.0,0.7647058823529413,0.7647058823529413,0.6666666666666665
0.01183219792040191,0.29220779220779214,0.4126543209876543,0.5655237200563645,0.6666666666666661,0.693548387096774,0.726489028213166,0.713884204609331,0.7692307692307694,0.8000000000000003,0.7272727272727273,0.629976580796253,1.0,0.7647058823529413,0.7647058823529413,0.6666666666666665
0.01183219792040191,0.16883116883116878,0.4990740740740741,0.5624706434945981,0.6666666666666661,0.7419354838709675,0.8471786833855799,0.8836424957841484,0.8461538461538463,0.9000000000000004,0.909090909090909,0.7405152224824356,1.0,0.7647058823529413,0.7647058823529413,0.833333333333333
0.01183219792040191,0.1655844155844155,0.6040123456790124,0.5843118835133865,0.6666666666666661,0.5916808149405772,0.6583072100313478,0.6958965711073637,0.8461538461538463,0.9000000000000004,0.909090909090909,0.6819672131147541,1.0,0.7647058823529413,0.7647058823529413,0.833333333333333
0.01183219792040191,0.10389610389610371,0.5870370370370371,0.5866604039455141,0.6666666666666661,0.792869269949066,0.8440438871473352,0.8560989319842607,0.8461538461538463,0.9000000000000004,0.909090909090909,0.7433255269320844,1.0,0.7647058823529413,0.7647058823529413,0.833333333333333
0.01183219792040191,0.18506493506493493,0.6641975308641975,0.5812588069516202,0.583333333333333,0.795415959252971,0.9192789968652038,0.9168071950534007,0.8461538461538463,1.0,0.909090909090909,0.7850117096018736,1.0,0.8823529411764708,0.8235294117647061,1.0
0.023664395840802044,0.1883116883116882,0.7280864197530866,0.5824330671676843,0.75,0.8140916808149405,0.9200626959247649,0.905564924114671,0.9230769230769234,0.9000000000000004,0.909090909090909,0.7564402810304449,1.0,0.9411764705882353,0.8823529411764706,0.9166666666666665
0.01183219792040191,0.03571428571428559,0.5222222222222223,0.6148426491310472,0.75,0.8395585738539897,0.9153605015673982,0.9291736930860033,0.9230769230769234,0.9000000000000004,0.909090909090909,0.7634660421545667,1.0,0.9411764705882353,0.8823529411764706,0.9166666666666665
0.0,0.05519480519480502,0.4311728395061729,0.6751996242367304,0.833333333333333,0.8684210526315788,0.9357366771159874,0.9432265317594153,0.9230769230769234,1.0,0.909090909090909,0.7915690866510539,1.0,0.9411764705882353,0.8823529411764706,0.9166666666666665
0.0,0.03571428571428559,0.4126543209876543,0.651714419915453,0.833333333333333,0.8726655348047536,0.9459247648902822,0.9595278246205734,0.9230769230769234,1.0,0.909090909090909,0.8177985948477753,1.0,0.9411764705882353,0.8823529411764706,0.9166666666666665
0.01183219792040191,0.1071428571428572,0.6348765432098765,0.6019257867543446,0.6666666666666661,0.8718166383701187,0.8910658307210031,0.9269252388982574,0.9230769230769234,1.0,1.0000000000000002,0.8014051522248244,0.6666666666666665,0.8823529411764708,0.8823529411764706,0.9166666666666665
0.01183219792040191,0.19805194805194803,0.6385802469135805,0.605448567402536,0.75,0.8387096774193548,0.8887147335423198,0.892636312535132,0.9230769230769234,0.9000000000000004,0.909090909090909,0.750351288056206,0.6666666666666665,0.8823529411764708,0.8823529411764706,0.833333333333333
0.023664395840802044,0.30194805194805197,0.5787037037037037,0.6200093940817284,0.5,0.7784380305602716,0.8166144200626959,0.8397976391231028,0.6153846153846154,0.6000000000000001,0.5454545454545456,0.7096018735362997,0.6666666666666665,0.47058823529411753,0.5294117647058825,0.5
0.023664395840802044,0.4253246753246753,0.5561728395061729,0.6270549553781115,0.75,0.793718166383701,0.8079937304075233,0.8122540753232153,0.8461538461538463,0.9000000000000004,0.8181818181818181,0.693208430913349,1.0,0.8823529411764708,0.8235294117647061,0.833333333333333
0.023664395840802044,0.3441558441558441,0.6024691358024693,0.6113198684828556,0.75,0.7495755517826823,0.8252351097178683,0.8229342327150084,0.8461538461538463,0.9000000000000004,0.8181818181818181,0.6861826697892273,1.0,0.8823529411764708,0.8235294117647061,0.833333333333333
0.023664395840802044,0.25324675324675305,0.558641975308642,0.6077970878346641,0.75,0.7775891341256365,0.853448275862069,0.8555368184373242,0.8461538461538463,0.9000000000000004,0.8181818181818181,0.701639344262295,1.0,0.8823529411764708,0.8235294117647061,0.833333333333333
0.01183219792040191,0.27922077922077904,0.5478395061728395,0.608971348050728,0.9166666666666661,0.7300509337860779,0.7358934169278997,0.7622259696458684,0.6923076923076923,0.7000000000000002,0.6363636363636365,0.5962529274004684,1.0,0.8235294117647058,0.7647058823529413,0.75
0.01183219792040191,0.25649350649350633,0.562962962962963,0.6258806951620477,0.9166666666666661,0.6876061120543293,0.6912225705329154,0.713884204609331,0.6923076923076923,0.7000000000000002,0.6363636363636365,0.5873536299765807,1.0,0.8235294117647058,0.7647058823529413,0.75
0.023664395840802044,0.18506493506493493,0.5824074074074076,0.6599342414279004,0.9166666666666661,0.696943972835314,0.7554858934169277,0.7774030354131534,0.8461538461538463,0.8000000000000003,0.8181818181818181,0.614519906323185,1.0,0.8235294117647058,0.8235294117647061,0.75
0.01183219792040191,0.15584415584415567,0.579320987654321,0.631751996242367,0.9166666666666661,0.8089983022071305,0.836206896551724,0.8544125913434513,0.7692307692307694,0.8000000000000003,0.7272727272727273,0.6819672131147541,1.0,0.8823529411764708,0.7647058823529413,0.833333333333333
0.0,0.14610389610389607,0.5833333333333333,0.6669798027242835,0.833333333333333,0.8684210526315788,0.9357366771159874,0.9432265317594153,0.9230769230769234,1.0,0.909090909090909,0.7915690866510539,1.0,0.9411764705882353,0.8823529411764706,0.9166666666666665
0.01183219792040191,0.12662337662337664,0.520679012345679,0.6798966651009861,0.833333333333333,0.8726655348047536,0.9459247648902822,0.9595278246205734,0.9230769230769234,1.0,0.909090909090909,0.8177985948477753,1.0,0.9411764705882353,0.8823529411764706,0.9166666666666665
0.01183219792040191,0.10389610389610371,0.45679012345679015,0.6946923438233912,0.833333333333333,0.8726655348047536,0.9459247648902822,0.9595278246205734,0.9230769230769234,1.0,0.909090909090909,0.8177985948477753,1.0,0.9411764705882353,0.8823529411764706,0.9166666666666665
0.01183219792040191,0.10389610389610371,0.45679012345679015,0.5695162047909814,0.6666666666666661,0.8030560271646858,0.8495297805642632,0.8813940415964023,0.9230769230769234,1.0,1.0000000000000002,0.7522248243559719,0.6666666666666665,0.8823529411764708,0.8823529411764706,0.9166666666666665
0.023664395840802044,0.1071428571428572,0.5000000000000001,0.54908407703147,0.75,0.8387096774193548,0.8887147335423198,0.892636312535132,0.9230769230769234,0.9000000000000004,0.909090909090909,0.750351288056206,0.6666666666666665,0.8823529411764708,0.8823529411764706,0.833333333333333
0.023664395840802044,0.3181818181818181,0.5993827160493829,0.4990605918271487,0.75,0.7580645161290323,0.8377742946708464,0.7987633501967397,0.9230769230769234,0.9000000000000004,0.909090909090909,0.6908665105386418,0.6666666666666665,0.8823529411764708,0.8823529411764706,0.833333333333333
0.03549659376120573,0.30194805194805197,0.5987654320987653,0.5143259746359792,0.75,0.7580645161290323,0.8377742946708464,0.7987633501967397,0.9230769230769234,0.9000000000000004,0.909090909090909,0.6908665105386418,0.6666666666666665,0.8823529411764708,0.8823529411764706,0.833333333333333
0.03549659376120573,0.1655844155844155,0.6580246913580247,0.5209018318459369,0.75,0.793718166383701,0.8079937304075233,0.8122540753232153,0.8461538461538463,0.9000000000000004,0.8181818181818181,0.693208430913349,1.0,0.8823529411764708,0.8235294117647061,0.833333333333333
0.0469702402294736,0.2175324675324677,0.5191358024691358,0.5631751996242365,0.75,0.7495755517826823,0.8252351097178683,0.8229342327150084,0.8461538461538463,0.9000000000000004,0.8181818181818181,0.6861826697892273,1.0,0.8823529411764708,0.8235294117647061,0.833333333333333
0.07063463607027565,0.24025974025974017,0.4111111111111111,0.5244246124941288,0.583333333333333,0.8191850594227503,0.8377742946708464,0.8296795952782461,0.8461538461538463,0.9000000000000004,0.8181818181818181,0.7316159250585481,1.0,0.8235294117647058,0.8823529411764706,0.833333333333333
0.09429903191107947,0.3798701298701299,0.5114197530864197,0.5413339596054485,0.583333333333333,0.8378607809847198,0.873040752351097,0.8572231590781338,0.8461538461538463,0.9000000000000004,0.8181818181818181,0.746135831381733,1.0,0.8235294117647058,0.8823529411764706,0.833333333333333
