lon,lat,elevation,som,moisture,temp,B01_1,B02_1,B03_1,B04_1,B05_1,B06_1,B07_1,B08_1,B09_1,B11_1,B12_1,B8A_1
142.1330915,-36.74456696,422.57,2.685,28.43,75.1,1808.0,2302.0,2545.0,3081.0,3264.0,3392.0,3520.0,3745.0,3840.0,5184.0,4288.0,3904.0
142.1330282,-36.74459106,422.57,2.63,26.12,75.68,1808.0,2359.0,2561.0,3170.0,3392.0,3520.0,3648.0,3767.0,3840.0,5184.0,4288.0,3904.0
142.1329648,-36.74461526,422.9,2.4,29.35,75.5,1808.0,2381.0,2615.0,3029.0,3392.0,3520.0,3648.0,3756.0,3840.0,5184.0,4288.0,3904.0
142.1329013,-36.74463926,422.9,2.49,26.95,75.63,1808.0,2381.0,2654.0,3203.0,3392.0,3520.0,3648.0,3782.0,3840.0,5184.0,4288.0,3904.0
142.1328368,-36.74466156,422.9,2.445,29.75,76.23,1776.0,2345.0,2580.0,3079.0,3264.0,3392.0,3520.0,3725.0,3840.0,4928.0,4160.0,3904.0
142.1327745,-36.74468766,422.9,2.375,29.32,75.78,1776.0,2345.0,2580.0,3079.0,3264.0,3392.0,3520.0,3725.0,3840.0,4928.0,4160.0,3904.0
142.1327099,-36.74471006,422.9,2.485,28.43,75.2,1776.0,2264.0,2521.0,2926.0,3264.0,3392.0,3520.0,3672.0,3840.0,4928.0,4160.0,3904.0
142.1326474,-36.74473616,422.9,2.525,27.15,74.98,1776.0,2264.0,2521.0,2926.0,3264.0,3392.0,3520.0,3672.0,3840.0,4928.0,4160.0,3904.0
142.1325827,-36.74475836,422.9,2.605,26.18,74.73,1744.0,2151.0,2381.0,2837.0,2752.0,3008.0,3136.0,3543.0,3328.0,4288.0,3648.0,3264.0
142.1325203,-36.74478446,423.23,2.41,29.73,75.35,1744.0,1782.0,1795.0,2124.0,2752.0,3008.0,3136.0,2619.0,3328.0,4288.0,3648.0,3264.0
142.1324557,-36.74480896,423.23,2.485,28.52,74.98,1744.0,1782.0,1795.0,2124.0,2752.0,3008.0,3136.0,2619.0,3328.0,4288.0,3648.0,3264.0
142.1323894,-36.74483196,423.23,2.485,27.23,74.93,1744.0,1472.0,1599.0,1704.0,2752.0,3008.0,3264.0,2548.0,3328.0,4288.0,3648.0,3392.0
142.1323253,-36.74485876,423.23,2.655,28.43,74.75,1744.0,1472.0,1599.0,1704.0,2752.0,3008.0,3264.0,2548.0,3328.0,4288.0,3648.0,3392.0
142.13226,-36.74488356,423.56,2.545,28.38,74.58,1744.0,1831.0,2021.0,2152.0,2752.0,3008.0,3264.0,3489.0,3328.0,4288.0,3648.0,3392.0
142.1321947,-36.74490826,423.56,2.535,29.95,74.83,1744.0,1831.0,2021.0,2152.0,2752.0,3008.0,3264.0,3489.0,3328.0,4288.0,3648.0,3392.0
142.1321295,-36.74493296,423.56,2.555,28.85,74.7,1712.0,2073.0,2334.0,2553.0,2880.0,3136.0,3136.0,3696.0,3328.0,4416.0,3776.0,3648.0
142.1320633,-36.74495606,423.56,2.52,28.0,75.28,1712.0,1936.0,2165.0,2443.0,2880.0,3136.0,3136.0,3217.0,3328.0,4416.0,3776.0,3648.0
142.1319981,-36.74498096,423.88,2.695,28.77,75.15,1712.0,1936.0,2165.0,2443.0,2880.0,3136.0,3136.0,3217.0,3328.0,4416.0,3776.0,3648.0
142.131934,-36.74500756,423.88,2.615,30.6,75.78,1712.0,1642.0,1693.0,1876.0,2496.0,2752.0,3008.0,2742.0,3840.0,4160.0,3264.0,3264.0
142.1318676,-36.74503046,423.88,2.61,29.6,75.85,1712.0,1642.0,1693.0,1876.0,2496.0,2752.0,3008.0,2742.0,3840.0,4160.0,3264.0,3264.0
142.1318034,-36.74505706,424.21,2.485,26.73,75.9,1712.0,1543.0,1700.0,1825.0,2496.0,2752.0,3008.0,3253.0,3840.0,4160.0,3264.0,3264.0
142.1317372,-36.74508016,424.21,2.725,26.7,76.13,1712.0,1934.0,2032.0,2222.0,2368.0,3008.0,3136.0,3711.0,3840.0,4032.0,3136.0,3392.0
142.1316731,-36.74510676,424.54,2.595,29.4,75.58,1712.0,1934.0,2032.0,2222.0,2368.0,3008.0,3136.0,3711.0,3840.0,4032.0,3136.0,3392.0
142.1316078,-36.74513166,424.54,2.59,29.05,76.08,1712.0,1709.0,1875.0,2045.0,2368.0,3008.0,3136.0,3048.0,3840.0,4032.0,3136.0,3392.0
142.1315426,-36.74515636,424.54,2.675,29.43,76.43,1712.0,1709.0,1875.0,2045.0,2368.0,3008.0,3136.0,3048.0,3840.0,4032.0,3136.0,3392.0
142.1314763,-36.74517936,424.54,2.79,29.95,75.28,1744.0,1489.0,1639.0,1748.0,2496.0,2880.0,3008.0,3241.0,3840.0,3904.0,3264.0,3264.0
142.1314122,-36.74520616,424.54,2.875,29.85,75.15,1744.0,1584.0,1745.0,1865.0,2496.0,2880.0,3008.0,3068.0,3840.0,3904.0,3264.0,3264.0
142.1313469,-36.74523106,424.87,2.84,29.98,76.05,1744.0,1584.0,1745.0,1865.0,2496.0,2880.0,3008.0,3068.0,3840.0,3904.0,3264.0,3264.0
142.1312806,-36.74525376,424.87,2.76,31.32,76.4,1744.0,1579.0,1653.0,1827.0,2368.0,2496.0,2752.0,2432.0,3840.0,3776.0,2752.0,2880.0
142.1312164,-36.74528056,424.87,2.62,31.35,77.2,1744.0,1579.0,1653.0,1827.0,2368.0,2496.0,2752.0,2432.0,3840.0,3776.0,2752.0,2880.0
142.1311513,-36.74530526,425.2,2.605,31.95,76.6,1744.0,1376.0,1526.0,1587.0,2368.0,2496.0,2752.0,2135.0,3840.0,3776.0,2752.0,2880.0
142.1310851,-36.74532816,425.2,2.68,31.68,75.4,1744.0,1376.0,1526.0,1587.0,2368.0,2496.0,2752.0,2135.0,3840.0,3776.0,2752.0,2880.0
142.1310097,-36.74533912,425.2,2.59,32.13,75.1,1712.0,1319.0,1428.0,1465.0,2368.0,2880.0,2880.0,2221.0,3840.0,4032.0,3136.0,3520.0
142.1309357,-36.74536035,425.2,2.465,32.67,78.83,1712.0,1674.0,1847.0,1971.0,2368.0,2880.0,2880.0,3503.0,3840.0,4032.0,3136.0,3520.0
142.1308774,-36.74539808,425.2,2.585,32.67,77.5,1712.0,1674.0,1847.0,1971.0,2368.0,2880.0,2880.0,3503.0,3840.0,4032.0,3136.0,3520.0
142.1308345,-36.74544554,425.2,2.605,34.17,77.3,1712.0,2069.0,2314.0,2621.0,3008.0,3136.0,3520.0,3962.0,3840.0,4416.0,3520.0,3648.0
142.1308034,-36.74549786,425.2,2.665,32.83,76.25,1712.0,2069.0,2314.0,2621.0,3008.0,3136.0,3520.0,3962.0,3840.0,4416.0,3520.0,3648.0
142.1307884,-36.74555577,425.52,2.705,31.45,76.7,1712.0,2069.0,2314.0,2621.0,3008.0,3136.0,3520.0,3962.0,3840.0,4416.0,3520.0,3648.0
142.1307695,-36.74561475,425.52,2.725,24.77,77.0,1712.0,2069.0,2314.0,2621.0,3008.0,3136.0,3520.0,3962.0,3840.0,4416.0,3520.0,3648.0
142.1307473,-36.74568132,425.52,2.97,21.77,73.55,1712.0,1936.0,2211.0,2587.0,3008.0,3136.0,3520.0,3261.0,3840.0,4416.0,3520.0,3648.0
142.1306962,-36.74573641,425.52,3.06,20.55,72.6,1712.0,1936.0,2211.0,2587.0,3008.0,3136.0,3520.0,3261.0,3840.0,4416.0,3520.0,3648.0
142.1306244,-36.74577371,425.85,3.125,21.3,71.78,1712.0,1687.0,1778.0,2094.0,2240.0,2624.0,2752.0,2592.0,3328.0,3520.0,2752.0,3008.0
142.1305424,-36.74578489,426.18,3.195,25.93,71.4,1712.0,1687.0,1778.0,2094.0,2240.0,2624.0,2752.0,2592.0,3328.0,3520.0,2752.0,3008.0
142.1304727,-36.74576423,426.51,3.035,23.73,71.48,1712.0,1519.0,1599.0,1740.0,2240.0,2624.0,2752.0,2681.0,3328.0,3520.0,2752.0,3008.0
142.1304285,-36.74571763,426.84,3.11,22.7,69.28,1712.0,1519.0,1599.0,1740.0,2240.0,2624.0,2752.0,2681.0,3328.0,3520.0,2752.0,3008.0
142.1303868,-36.74564552,427.49,2.83,23.25,70.0,1712.0,1409.0,1501.0,1568.0,1856.0,2496.0,2624.0,2957.0,3328.0,3136.0,2240.0,3008.0
142.1303011,-36.74559733,428.15,2.615,29.75,72.75,1712.0,1409.0,1501.0,1568.0,1856.0,2496.0,2624.0,2957.0,3328.0,3136.0,2240.0,3008.0
142.1302423,-36.74562692,428.48,2.505,22.32,73.93,1712.0,1347.0,1490.0,1471.0,1856.0,2496.0,2624.0,3030.0,3328.0,3136.0,2240.0,3008.0
142.130196,-36.74567378,428.81,2.435,29.93,74.3,1712.0,1347.0,1490.0,1471.0,1856.0,2496.0,2624.0,3030.0,3328.0,3136.0,2240.0,3008.0
142.130133,-36.74569771,429.13,2.57,24.73,71.45,1744.0,1434.0,1654.0,1685.0,2496.0,3136.0,3520.0,3695.0,3328.0,4032.0,3008.0,3648.0
142.1300676,-36.74571716,429.79,2.58,24.2,73.58,1744.0,1705.0,1957.0,2080.0,2496.0,3136.0,3520.0,4074.0,3328.0,4032.0,3008.0,3648.0
142.1300037,-36.74573936,430.12,2.555,25.15,72.35,1744.0,1705.0,1957.0,2080.0,2496.0,3136.0,3520.0,4074.0,3328.0,4032.0,3008.0,3648.0
142.129942,-36.74576526,430.45,2.55,27.3,73.33,1776.0,1870.0,2163.0,2392.0,3008.0,3264.0,3392.0,3581.0,3840.0,4672.0,3904.0,3776.0
142.1298791,-36.74578936,430.77,2.775,29.7,70.93,1776.0,1870.0,2163.0,2392.0,3008.0,3264.0,3392.0,3581.0,3840.0,4672.0,3904.0,3776.0
142.1298154,-36.74581366,431.1,3.01,32.63,71.15,1776.0,1962.0,2221.0,2535.0,3008.0,3264.0,3392.0,3455.0,3840.0,4672.0,3904.0,3776.0
142.1297506,-36.74583836,431.43,2.99,29.4,72.45,1776.0,1962.0,2221.0,2535.0,3008.0,3264.0,3392.0,3455.0,3840.0,4672.0,3904.0,3776.0
142.1296859,-36.74586296,431.43,2.93,28.93,71.03,1776.0,2003.0,2232.0,2636.0,3136.0,3264.0,3520.0,3530.0,3840.0,5056.0,4160.0,3648.0
142.1296209,-36.74588766,431.76,2.955,28.32,71.38,1776.0,1994.0,2336.0,2730.0,3136.0,3264.0,3520.0,3585.0,3840.0,5056.0,4160.0,3648.0
142.129556,-36.74591236,431.76,2.905,26.95,71.6,1776.0,1994.0,2336.0,2730.0,3136.0,3264.0,3520.0,3585.0,3840.0,5056.0,4160.0,3648.0
142.1294899,-36.74593526,432.09,2.91,26.82,72.68,1808.0,2072.0,2263.0,2729.0,3136.0,3264.0,3392.0,3519.0,3840.0,5056.0,4160.0,3776.0
142.1294259,-36.74596186,432.09,3.08,27.1,72.85,1808.0,2072.0,2263.0,2729.0,3136.0,3264.0,3392.0,3519.0,3840.0,5056.0,4160.0,3776.0
142.1293608,-36.74598656,432.09,3.14,24.43,72.73,1808.0,2043.0,2262.0,2759.0,3136.0,3264.0,3392.0,3405.0,3840.0,5056.0,4160.0,3776.0
142.1292959,-36.74601136,432.41,3.055,25.13,73.1,1808.0,2099.0,2293.0,2778.0,2880.0,3008.0,3136.0,3356.0,3840.0,4928.0,3904.0,3392.0
142.1292308,-36.74603616,432.41,3.005,24.25,73.85,1808.0,2099.0,2293.0,2778.0,2880.0,3008.0,3136.0,3356.0,3840.0,4928.0,3904.0,3392.0
142.1291646,-36.74605916,432.41,3.015,23.77,74.25,1808.0,2014.0,2157.0,2537.0,2880.0,3008.0,3136.0,3099.0,3840.0,4928.0,3904.0,3392.0
142.1291005,-36.74608586,432.41,3.075,25.32,73.8,1808.0,2014.0,2157.0,2537.0,2880.0,3008.0,3136.0,3099.0,3840.0,4928.0,3904.0,3392.0
142.1290352,-36.74611056,432.41,2.91,26.52,74.65,1808.0,1847.0,1969.0,2291.0,2624.0,2752.0,2880.0,2786.0,3840.0,4800.0,3648.0,3264.0
142.1289699,-36.74613556,432.09,2.89,30.2,74.58,1808.0,1847.0,1969.0,2291.0,2624.0,2752.0,2880.0,2786.0,3840.0,4800.0,3648.0,3264.0
142.1289045,-36.74616036,431.76,3.015,29.45,74.33,1808.0,1899.0,2055.0,2437.0,2624.0,2752.0,2880.0,3032.0,3840.0,4800.0,3648.0,3264.0
142.1288392,-36.74618526,431.43,3.065,29.48,74.2,1808.0,2064.0,2243.0,2756.0,2880.0,3008.0,3136.0,3479.0,3840.0,5056.0,4032.0,3520.0
142.1287727,-36.74620816,431.1,3.09,31.08,74.5,1808.0,2064.0,2243.0,2756.0,2880.0,3008.0,3136.0,3479.0,3840.0,5056.0,4032.0,3520.0
142.1287073,-36.74623316,430.45,3.07,31.6,74.68,1808.0,2120.0,2331.0,2878.0,2880.0,3008.0,3136.0,3513.0,3840.0,5056.0,4032.0,3520.0
142.1286429,-36.74625996,430.12,2.94,30.88,74.75,1808.0,2120.0,2331.0,2878.0,2880.0,3008.0,3136.0,3513.0,3840.0,5056.0,4032.0,3520.0
142.1285774,-36.74628496,429.46,2.85,29.02,74.98,1808.0,2090.0,2295.0,2792.0,3008.0,3008.0,3264.0,3449.0,3328.0,5184.0,4160.0,3520.0
142.1285118,-36.74630976,428.81,2.87,26.75,75.08,1808.0,2051.0,2292.0,2768.0,3008.0,3008.0,3264.0,3350.0,3328.0,5184.0,4160.0,3520.0
142.1284463,-36.74633466,428.15,2.71,28.22,74.6,1808.0,2051.0,2292.0,2768.0,3008.0,3008.0,3264.0,3350.0,3328.0,5184.0,4160.0,3520.0
142.1283806,-36.74635976,427.49,2.78,26.98,75.08,1808.0,2072.0,2320.0,2771.0,3008.0,3008.0,3136.0,3378.0,3328.0,5184.0,4032.0,3520.0
142.1283151,-36.74638466,426.84,2.655,27.07,75.2,1808.0,2072.0,2320.0,2771.0,3008.0,3008.0,3136.0,3378.0,3328.0,5184.0,4032.0,3520.0
142.1282484,-36.74640776,426.18,2.76,26.42,74.68,1808.0,2054.0,2251.0,2735.0,3008.0,3008.0,3136.0,3312.0,3328.0,5184.0,4032.0,3520.0
142.1281839,-36.74643466,425.85,2.6,27.85,74.85,1808.0,2054.0,2251.0,2735.0,3008.0,3008.0,3136.0,3312.0,3328.0,5184.0,4032.0,3520.0
142.1281185,-36.74645946,425.85,2.42,29.75,75.3,1808.0,1994.0,2228.0,2679.0,2880.0,3008.0,3136.0,3261.0,3328.0,5184.0,4032.0,3392.0
142.128053,-36.74648446,425.52,2.505,31.08,74.53,1808.0,2006.0,2157.0,2628.0,2880.0,3008.0,3136.0,3160.0,3328.0,5184.0,4032.0,3392.0
142.1279875,-36.74650926,425.2,2.33,30.43,75.28,1808.0,2006.0,2157.0,2628.0,2880.0,3008.0,3136.0,3160.0,3328.0,5184.0,4032.0,3392.0
142.127922,-36.74653416,425.2,2.36,27.77,75.6,1776.0,2017.0,2180.0,2603.0,2880.0,3008.0,3136.0,3140.0,3328.0,5184.0,4032.0,3392.0
142.1278556,-36.74655726,424.87,2.54,27.68,76.03,1776.0,2017.0,2180.0,2603.0,2880.0,3008.0,3136.0,3140.0,3328.0,5184.0,4032.0,3392.0
142.1277913,-36.74658396,424.87,2.52,28.73,75.3,1776.0,2027.0,2203.0,2627.0,2880.0,3008.0,3136.0,3196.0,3328.0,5184.0,4032.0,3392.0
142.1277259,-36.74660876,424.87,2.57,30.28,75.33,1776.0,1994.0,2168.0,2555.0,2752.0,2880.0,3008.0,3119.0,3328.0,5056.0,4032.0,3264.0
142.1276605,-36.74663376,424.54,2.615,27.05,75.5,1776.0,1994.0,2168.0,2555.0,2752.0,2880.0,3008.0,3119.0,3328.0,5056.0,4032.0,3264.0
142.1275942,-36.74665676,424.54,2.555,26.18,75.78,1776.0,1959.0,2124.0,2535.0,2752.0,2880.0,3008.0,3035.0,3328.0,5056.0,4032.0,3264.0
142.1275288,-36.74668156,424.54,2.63,30.25,75.73,1776.0,1959.0,2124.0,2535.0,2752.0,2880.0,3008.0,3035.0,3328.0,5056.0,4032.0,3264.0
142.1274635,-36.74670646,424.54,2.595,27.85,76.25,1776.0,1940.0,2150.0,2506.0,2752.0,2752.0,2880.0,3057.0,3328.0,5056.0,3904.0,3264.0
142.1273993,-36.74673316,424.54,2.585,28.32,75.75,1776.0,1934.0,2130.0,2496.0,2752.0,2752.0,2880.0,3002.0,3328.0,5056.0,3904.0,3264.0
142.1273339,-36.74675796,424.54,2.615,31.0,76.65,1776.0,1934.0,2130.0,2496.0,2752.0,2752.0,2880.0,3002.0,3328.0,5056.0,3904.0,3264.0
142.1272686,-36.74678276,424.54,2.465,31.88,77.5,1744.0,1955.0,2148.0,2532.0,2752.0,2752.0,3008.0,3053.0,3328.0,5056.0,4032.0,3136.0
142.1272022,-36.74680576,424.21,2.485,32.2,77.25,1744.0,1955.0,2148.0,2532.0,2752.0,2752.0,3008.0,3053.0,3328.0,5056.0,4032.0,3136.0
142.127138,-36.74683256,424.21,2.53,30.15,76.88,1744.0,1978.0,2124.0,2549.0,2752.0,2752.0,3008.0,3064.0,3328.0,5056.0,4032.0,3136.0
142.1270716,-36.74685556,424.21,2.44,30.93,76.85,1744.0,1978.0,2124.0,2549.0,2752.0,2752.0,3008.0,3064.0,3328.0,5056.0,4032.0,3136.0
142.1270074,-36.74688226,423.88,2.38,30.58,76.95,1744.0,1968.0,2159.0,2534.0,2752.0,2752.0,2880.0,3071.0,3328.0,5056.0,3904.0,3136.0
142.1269421,-36.74690716,423.88,2.31,30.95,77.45,1744.0,1955.0,2132.0,2554.0,2752.0,2752.0,2880.0,3057.0,3328.0,5056.0,3904.0,3136.0
142.1268768,-36.74693206,423.56,2.36,31.45,79.53,1744.0,1955.0,2132.0,2554.0,2752.0,2752.0,2880.0,3057.0,3328.0,5056.0,3904.0,3136.0
142.1268105,-36.74695506,423.23,2.53,31.8,79.65,1744.0,1902.0,2105.0,2529.0,2624.0,2752.0,2880.0,3047.0,3328.0,4928.0,3904.0,3136.0
142.1267461,-36.74698166,423.23,2.575,30.73,79.35,1744.0,1902.0,2105.0,2529.0,2624.0,2752.0,2880.0,3047.0,3328.0,4928.0,3904.0,3136.0
142.1266763,-36.74699932,422.9,2.45,30.55,81.13,1744.0,1939.0,2089.0,2519.0,2624.0,2752.0,2880.0,3043.0,3328.0,4928.0,3904.0,3136.0
142.1265731,-36.7469985,422.57,2.45,30.63,82.23,1712.0,1942.0,2143.0,2542.0,2752.0,2880.0,3008.0,3079.0,3328.0,5056.0,3904.0,3136.0
142.126491,-36.74704283,422.57,2.45,30.63,81.63,1712.0,1989.0,2194.0,2612.0,2752.0,2880.0,3008.0,3114.0,3328.0,5056.0,3904.0,3136.0
142.1264525,-36.74711352,422.24,2.45,30.63,80.2,1712.0,1989.0,2194.0,2612.0,2752.0,2880.0,3008.0,3114.0,3328.0,5056.0,3904.0,3136.0
142.1264617,-36.7471879,422.24,2.45,30.63,79.3,1712.0,1989.0,2194.0,2612.0,2752.0,2880.0,3008.0,3114.0,3328.0,5056.0,3904.0,3136.0
142.1265113,-36.74724778,422.57,2.45,30.63,78.48,1712.0,1989.0,2194.0,2612.0,2752.0,2880.0,3008.0,3114.0,3328.0,5056.0,3904.0,3136.0
142.1265874,-36.74728762,422.9,2.45,30.63,76.6,1712.0,1942.0,2143.0,2542.0,2752.0,2880.0,3008.0,3079.0,3328.0,5056.0,3904.0,3136.0
142.1266701,-36.74729058,422.9,2.45,30.63,76.15,1744.0,1939.0,2089.0,2519.0,2624.0,2752.0,2880.0,3043.0,3328.0,4928.0,3904.0,3136.0
142.1267238,-36.74725087,423.23,2.45,30.63,74.9,1744.0,1939.0,2089.0,2519.0,2624.0,2752.0,2880.0,3043.0,3328.0,4928.0,3904.0,3136.0
142.1267781,-36.74720984,423.56,2.45,30.63,74.4,1744.0,1902.0,2105.0,2529.0,2624.0,2752.0,2880.0,3047.0,3328.0,4928.0,3904.0,3136.0
142.1268425,-36.74718402,423.88,2.45,30.63,74.45,1744.0,1902.0,2105.0,2529.0,2624.0,2752.0,2880.0,3047.0,3328.0,4928.0,3904.0,3136.0
142.1269088,-36.74716154,423.88,2.67,30.6,72.53,1744.0,1955.0,2132.0,2554.0,2752.0,2752.0,2880.0,3057.0,3328.0,5056.0,3904.0,3136.0
142.1269747,-36.74713854,424.21,2.62,30.33,71.9,1744.0,1968.0,2159.0,2534.0,2752.0,2752.0,2880.0,3071.0,3328.0,5056.0,3904.0,3136.0
142.1270398,-36.74711354,424.21,2.56,31.75,72.55,1744.0,1968.0,2159.0,2534.0,2752.0,2752.0,2880.0,3071.0,3328.0,5056.0,3904.0,3136.0
142.1271039,-36.74708694,424.21,2.495,31.43,73.13,1744.0,1978.0,2124.0,2549.0,2752.0,2752.0,3008.0,3064.0,3328.0,5056.0,4032.0,3136.0
142.1271692,-36.74706214,424.54,2.525,31.7,72.68,1744.0,1978.0,2124.0,2549.0,2752.0,2752.0,3008.0,3064.0,3328.0,5056.0,4032.0,3136.0
142.1272343,-36.74703734,424.54,2.405,31.32,73.4,1744.0,1955.0,2148.0,2532.0,2752.0,2752.0,3008.0,3053.0,3328.0,5056.0,4032.0,3136.0
142.1272995,-36.74701244,424.54,2.245,32.42,74.68,1776.0,1934.0,2130.0,2496.0,2752.0,2752.0,2880.0,3002.0,3328.0,5056.0,3904.0,3264.0
142.1273647,-36.74698754,424.54,2.295,31.4,75.05,1776.0,1934.0,2130.0,2496.0,2752.0,2752.0,2880.0,3002.0,3328.0,5056.0,3904.0,3264.0
142.12743,-36.74696274,424.54,2.255,33.85,75.28,1776.0,1940.0,2150.0,2506.0,2752.0,2752.0,2880.0,3057.0,3328.0,5056.0,3904.0,3264.0
142.1274961,-36.74693964,424.54,2.37,32.63,75.6,1776.0,1940.0,2150.0,2506.0,2752.0,2752.0,2880.0,3057.0,3328.0,5056.0,3904.0,3264.0
142.1275604,-36.74691314,424.54,2.49,33.9,75.63,1776.0,1959.0,2124.0,2535.0,2752.0,2880.0,3008.0,3035.0,3328.0,5056.0,4032.0,3264.0
142.1276268,-36.74689004,424.87,2.475,33.23,75.4,1776.0,1959.0,2124.0,2535.0,2752.0,2880.0,3008.0,3035.0,3328.0,5056.0,4032.0,3264.0
142.1276907,-36.74686334,424.87,2.525,31.93,76.38,1776.0,1994.0,2168.0,2555.0,2752.0,2880.0,3008.0,3119.0,3328.0,5056.0,4032.0,3264.0
142.127756,-36.74683854,424.87,2.48,32.38,76.45,1776.0,2027.0,2203.0,2627.0,2880.0,3008.0,3136.0,3196.0,3328.0,5184.0,4032.0,3392.0
142.1278223,-36.74681564,425.2,2.475,31.13,77.4,1776.0,2027.0,2203.0,2627.0,2880.0,3008.0,3136.0,3196.0,3328.0,5184.0,4032.0,3392.0
142.1278864,-36.74678894,425.2,2.49,31.65,78.05,1776.0,2017.0,2180.0,2603.0,2880.0,3008.0,3136.0,3140.0,3328.0,5184.0,4032.0,3392.0
142.1279517,-36.74676424,425.52,2.485,31.88,77.93,1776.0,2017.0,2180.0,2603.0,2880.0,3008.0,3136.0,3140.0,3328.0,5184.0,4032.0,3392.0
142.128018,-36.74674124,425.85,2.61,31.45,77.63,1808.0,2006.0,2157.0,2628.0,2880.0,3008.0,3136.0,3160.0,3328.0,5184.0,4032.0,3392.0
142.128082,-36.74671444,425.85,2.525,30.6,78.65,1808.0,1994.0,2228.0,2679.0,2880.0,3008.0,3136.0,3261.0,3328.0,5184.0,4032.0,3392.0
142.1281472,-36.74668984,426.18,2.53,30.73,79.03,1808.0,1994.0,2228.0,2679.0,2880.0,3008.0,3136.0,3261.0,3328.0,5184.0,4032.0,3392.0
142.1282134,-36.74666684,426.84,2.46,32.4,78.95,1808.0,2054.0,2251.0,2735.0,3008.0,3008.0,3136.0,3312.0,3328.0,5184.0,4032.0,3520.0
142.1282774,-36.74664024,427.17,2.615,30.85,78.75,1808.0,2054.0,2251.0,2735.0,3008.0,3008.0,3136.0,3312.0,3328.0,5184.0,4032.0,3520.0
142.1283423,-36.74661544,428.15,2.58,30.58,78.23,1808.0,2072.0,2320.0,2771.0,3008.0,3008.0,3136.0,3378.0,3328.0,5184.0,4032.0,3520.0
142.1284072,-36.74659084,428.81,2.58,29.65,78.05,1808.0,2072.0,2320.0,2771.0,3008.0,3008.0,3136.0,3378.0,3328.0,5184.0,4032.0,3520.0
142.1284721,-36.74656614,429.79,2.685,28.95,77.63,1808.0,2051.0,2292.0,2768.0,3008.0,3008.0,3264.0,3350.0,3328.0,5184.0,4160.0,3520.0
142.1285369,-36.74654154,430.12,2.835,26.02,77.55,1808.0,2090.0,2295.0,2792.0,3008.0,3008.0,3264.0,3449.0,3328.0,5184.0,4160.0,3520.0
142.1286029,-36.74651854,430.45,2.825,27.2,77.55,1808.0,2090.0,2295.0,2792.0,3008.0,3008.0,3264.0,3449.0,3328.0,5184.0,4160.0,3520.0
142.1286665,-36.74649204,430.77,2.69,26.7,77.43,1808.0,2120.0,2331.0,2878.0,2880.0,3008.0,3136.0,3513.0,3840.0,5056.0,4032.0,3520.0
142.1287316,-36.74646734,431.1,2.745,26.88,76.63,1808.0,2120.0,2331.0,2878.0,2880.0,3008.0,3136.0,3513.0,3840.0,5056.0,4032.0,3520.0
142.1287978,-36.74644444,431.1,2.72,25.0,75.48,1808.0,2064.0,2243.0,2756.0,2880.0,3008.0,3136.0,3479.0,3840.0,5056.0,4032.0,3520.0
142.1288619,-36.74641774,431.1,2.675,25.32,75.78,1808.0,1899.0,2055.0,2437.0,2624.0,2752.0,2880.0,3032.0,3840.0,4800.0,3648.0,3264.0
142.1289271,-36.74639294,431.1,2.71,25.38,74.8,1808.0,1899.0,2055.0,2437.0,2624.0,2752.0,2880.0,3032.0,3840.0,4800.0,3648.0,3264.0
142.1289924,-36.74636814,431.1,2.75,26.32,74.73,1808.0,1847.0,1969.0,2291.0,2624.0,2752.0,2880.0,2786.0,3840.0,4800.0,3648.0,3264.0
142.1290577,-36.74634324,431.1,2.7,25.93,74.6,1808.0,1847.0,1969.0,2291.0,2624.0,2752.0,2880.0,2786.0,3840.0,4800.0,3648.0,3264.0
142.1291229,-36.74631844,431.1,2.875,25.5,74.38,1808.0,2014.0,2157.0,2537.0,2880.0,3008.0,3136.0,3099.0,3840.0,4928.0,3904.0,3392.0
142.1291893,-36.74629544,430.77,2.835,25.45,74.45,1808.0,2099.0,2293.0,2778.0,2880.0,3008.0,3136.0,3356.0,3840.0,4928.0,3904.0,3392.0
142.1292535,-36.74626874,430.77,2.755,27.32,75.05,1808.0,2099.0,2293.0,2778.0,2880.0,3008.0,3136.0,3356.0,3840.0,4928.0,3904.0,3392.0
142.1293189,-36.74624384,430.45,2.645,25.75,74.63,1808.0,2043.0,2262.0,2759.0,3136.0,3264.0,3392.0,3405.0,3840.0,5056.0,4160.0,3776.0
142.1293854,-36.74622084,430.12,2.875,26.9,74.58,1808.0,2043.0,2262.0,2759.0,3136.0,3264.0,3392.0,3405.0,3840.0,5056.0,4160.0,3776.0
142.1294506,-36.74619604,429.79,2.9,27.77,74.83,1808.0,2072.0,2263.0,2729.0,3136.0,3264.0,3392.0,3519.0,3840.0,5056.0,4160.0,3776.0
142.129515,-36.74616934,429.46,2.865,31.1,74.8,1808.0,2072.0,2263.0,2729.0,3136.0,3264.0,3392.0,3519.0,3840.0,5056.0,4160.0,3776.0
142.1295814,-36.74614634,429.46,3.01,30.65,74.78,1776.0,1994.0,2336.0,2730.0,3136.0,3264.0,3520.0,3585.0,3840.0,5056.0,4160.0,3648.0
142.1296458,-36.74611954,429.13,2.97,29.68,75.38,1776.0,2003.0,2232.0,2636.0,3136.0,3264.0,3520.0,3530.0,3840.0,5056.0,4160.0,3648.0
