,I-0-0,I-0-1,I-0-2,I-0-3,I-0-4,I-0-5,I-0-6,I-0-7,I-0-8,I-0-9
I-ann-bands,0.20608685299950857,0.16932620904038798,0.29901938198952127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
